collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
false,14914634,1386979200,FALL 2013,38,35,26,1,61,994
false,9917901,1507852800,old,40,36,8,1,41,995
false,3699248,1479254400,Daze,17,15,13,1,17,996
false,27538723,1410307200,rap,98,82,63,1,119,997
false,24950143,1507939200,Country,75,40,37,1,108,998
false,9065801,1507766400,thinking of you,43,37,34,1,44,999
false,39413578,1446854400,party party,142,116,3,1,152,2000
false,2386978,1495584000,summer,10,9,4,1,11,2001
false,47356150,1509235200,Rap,128,84,65,4,221,2002
false,6630645,1477785600,#tb,33,26,7,1,35,2003
false,3716605,1500940800,Disney,19,19,3,1,20,2004
false,11078202,1504483200,sad,37,29,14,1,46,2005
false,19163217,1502064000,#Lifting,78,66,50,1,86,2006
false,3750699,1431043200,Spain,14,13,5,1,17,2007
false,19881409,1509062400,go to :(,68,62,57,14,82,2008
false,5102067,1462492800,Rap,16,10,4,1,19,2009
false,15681841,1504742400,Pump up,54,44,43,1,68,2010
false,4673687,1439596800,beach vibes,17,15,2,1,23,2011
false,5135679,1492732800,bt,20,18,15,1,24,2012
false,35063153,1509321600,On the go,139,114,116,1,155,2013
false,21765951,1509408000,Chill,42,27,37,4,90,2014
false,3845851,1508630400,🔥🔥🔥,16,16,5,1,19,2015
false,4454486,1475452800,🔥🔥,13,7,2,1,17,2016
false,13027098,1426464000,JOHN MAYER,13,5,3,1,50,2017
false,17948024,1507593600,drive,57,48,4,1,73,2018
false,4081494,1497484800,Youtube,16,6,7,1,23,2019
false,7159234,1499299200,Good vibes,25,22,10,1,28,2020
false,16160161,1509235200,Chill Rap,56,37,39,1,73,2021
false,2001680,1507766400,This Is What You Came For,9,9,10,1,9,2022
false,3309944,1507248000,Rap,12,6,8,1,13,2023
false,6016295,1488672000,beachin,27,26,4,1,27,2024
false,11112713,1504742400,work,27,15,3,1,38,2025
false,6203502,1507075200,Country,27,22,6,1,28,2026
false,16688603,1504224000,Werk,62,52,10,3,77,2027
false,4394376,1492819200,april 2017,18,18,14,2,19,2028
false,4484510,1488240000,February 2017,16,15,16,1,18,2029
false,2751069,1450828800,popcorn,10,10,3,2,10,2030
false,13500739,1464998400,Music,45,29,10,1,61,2031
true,4921155,1455840000,** some tunes,13,12,2,1,14,2032
false,6814302,1489104000,Shred,27,25,7,1,29,2033
false,18162922,1449792000,2015 Top Tracks,61,55,2,1,100,2034
true,7006928,1507507200,Vocaloid,18,29,3,2,29,2035
false,12270137,1457740800,The Best Songs,26,13,13,1,60,2036
false,15812734,1422921600,Rando,34,28,16,2,67,2037
false,14293925,1509321600,spanish,51,37,6,1,65,2038
false,37148153,1370476800,Love <3,58,47,6,1,164,2039
false,10970628,1506556800,Beep Boop,47,39,13,2,51,2040
false,11952737,1406678400,Random tunes,32,25,5,1,40,2041
false,10709337,1508716800,Throwback,43,36,23,1,46,2042
false,39944111,1437868800,Work B**ch,144,117,120,3,170,2043
false,32505924,1507680000,country,123,77,56,1,150,2044
false,31381671,1504224000,new country,89,48,16,1,145,2045
false,10898102,1508198400,Shower🚿,42,31,16,2,45,2046
false,27845577,1504569600,christmas time,58,43,16,2,178,2047
false,3415630,1503100800,sad,11,9,3,1,16,2048
false,31582736,1495584000,Spanish,119,95,66,1,132,2049
false,25381867,1463356800,Beach day,92,85,28,4,93,2050
false,14409734,1501027200,energy,65,55,14,1,67,2051
false,9082715,1469145600,what,31,27,11,1,40,2052
false,7647998,1475625600,reggae/ska,20,15,10,1,33,2053
false,6056343,1504137600,hate,29,28,7,1,29,2054
false,22055489,1500940800,Instumental,54,32,26,1,89,2055
false,3629562,1452384000,Taxi!,16,16,3,1,17,2056
false,13667059,1427846400,STuDy,40,25,3,1,73,2057
false,5286989,1486512000,Wait,19,16,2,1,20,2058
false,4463418,1401494400,Christian Favs,8,6,4,1,20,2059
false,22753608,1394236800,House,39,19,11,1,80,2060
false,18272291,1475798400,tagalog songs,42,28,8,1,70,2061
false,8869279,1499126400,goodies,25,13,7,3,33,2062
false,14124198,1481500800,Christmas jamz,46,44,6,2,74,2063
false,7630179,1509062400,simpin :(,26,21,2,1,33,2064
false,4375653,1496620800,Workout,20,20,10,1,20,2065
false,18667210,1455148800,Love,76,51,2,1,77,2066
false,21482027,1434499200,rappy,49,40,38,1,89,2067
true,17289039,1412380800,DAt new new,63,55,38,5,76,2068
false,12786587,1375574400,Fiji,29,17,7,2,53,2069
false,10099772,1493424000,222,42,34,2,1,48,2070
false,26661055,1507334400,GALa,111,92,10,5,116,2071
false,8660772,1492646400,Lit,33,30,19,1,39,2072
false,18555972,1500076800,oldies but goodies,65,51,18,1,75,2073
false,8606727,1493769600,Tejano,26,12,4,1,41,2074
false,6850802,1482278400,K pop,28,16,25,2,32,2075
false,6283973,1495929600,Spring 17,23,22,19,1,28,2076
false,17543450,1474588800,lento,49,35,15,3,85,2077
false,8815050,1507507200,bangers,31,18,21,1,37,2078
false,13045427,1424390400,Lullaby,44,41,28,1,47,2079
false,12892664,1497398400,Old School Hip Hop,44,31,5,1,53,2080
false,52805126,1508284800,R&B,172,118,60,1,210,2081
false,9311051,1509408000,Random likes,36,33,27,1,41,2082
false,25746123,1454284800,chill,100,97,24,1,100,2083
false,9603495,1381017600,Random mix,36,28,17,1,40,2084
false,4706054,1506384000,Chill,19,18,3,1,20,2085
false,34210734,1491523200,Feels,56,45,21,1,139,2086
false,11761011,1502928000,baby girl,29,11,3,2,57,2087
false,20860324,1508803200,throwback,79,56,3,1,93,2088
false,6954183,1430784000,layback,20,16,2,1,33,2089
false,27192664,1498694400,favorito,78,39,15,1,113,2090
false,44932433,1509321600,chill,177,134,74,1,208,2091
false,20008086,1509408000,❄️,77,61,53,3,94,2092
false,36111787,1509148800,Heavy,67,31,107,1,170,2093
false,13268910,1460764800,Me,50,41,6,3,60,2094
false,8053208,1508976000,Zen,28,24,23,1,34,2095
false,14588426,1417046400,Thanksgiving,50,44,3,1,53,2096
false,8573995,1508544000,New Jams,38,36,10,4,41,2097
false,4365919,1500336000,logan,20,19,2,1,20,2098
false,6148366,1487894400,Playlist,24,22,12,1,27,2099
false,20428203,1449878400,halloween party!,78,61,4,2,87,2100
false,4769119,1440892800,girly,10,6,3,1,19,2101
false,30227144,1442966400,Perfect,105,73,28,1,125,2102
false,14844042,1499040000,Rap,27,21,7,1,59,2103
false,15032230,1474675200,SUMMER VIBES,65,62,28,1,71,2104
false,24614656,1461974400,work playlist,87,77,34,6,106,2105
false,6321523,1395446400,FUNK,20,19,6,2,20,2106
false,8809870,1485648000,Blessings,26,19,25,1,40,2107
false,21673118,1509062400,Nostalgia,85,66,33,1,100,2108
false,8412976,1482278400,Christmas,34,35,9,1,40,2109
false,7169146,1502323200,The Vibe,33,31,14,1,35,2110
false,9242579,1506470400,lit,39,36,18,1,40,2111
false,21039014,1488844800,sweet 16!!,89,79,24,1,94,2112
false,4881351,1399939200,hotel,14,13,4,1,23,2113
false,14279978,1506384000,hockey,51,38,13,3,57,2114
false,14015558,1489449600,Disney,23,59,11,2,79,2115
false,5528171,1444867200,Molly,22,14,5,1,24,2116
false,34336787,1506816000,Just the Best,118,101,72,1,130,2117
false,7525026,1501545600,WORKOUT,31,29,7,1,32,2118
false,9895974,1464134400,pool,40,35,2,1,44,2119
false,11243880,1491696000,Spring break 2017,46,45,18,1,46,2120
false,30823018,1492905600,Party,100,73,54,2,123,2121
false,2915402,1508112000,melancholy,10,9,6,1,11,2122
false,26697305,1483056000,cruise,93,75,19,3,113,2123
false,11051726,1506384000,Chill,40,31,9,2,49,2124
false,7043312,1505952000,Sleep,26,26,19,1,31,2125
false,12251832,1506643200,Simp,39,26,11,2,48,2126
false,17506250,1492646400,Lit,50,39,12,1,80,2127
false,6053479,1507420800,slaylist,20,17,18,1,28,2128
false,1824104,1490140800,Irish,9,9,3,1,9,2129
false,4992128,1475193600,new.,20,19,2,1,21,2130
false,23655455,1507075200,80s,81,70,23,5,90,2131
false,3523248,1365292800,Calvin Harris - 18 Months,6,4,3,1,17,2132
false,15832756,1433721600,The Drive.,66,59,32,1,70,2133
false,12650749,1503360000,Country,40,27,31,1,56,2134
false,30223253,1508284800,old country,116,60,21,1,153,2135
false,6319812,1491609600,Red Hot chili peppers,17,14,3,1,25,2136
false,33314719,1509408000,best songs ever,138,117,99,3,151,2137
false,2709012,1499385600,Guilty Pleasures,13,12,4,2,13,2138
false,30324190,1492646400,merp,118,99,31,1,138,2139
false,5158341,1508976000,Workout Playlist,19,14,14,1,23,2140
true,12640529,1391299200,2013,50,48,30,1,56,2141
false,7124420,1497744000,Adri,24,18,6,1,26,2142
false,6032586,1437609600,Cruisin,28,26,19,1,28,2143
false,15978751,1509148800,the good stuff,65,59,25,5,71,2144
false,28525349,1477353600,work,115,103,36,1,124,2145
false,11534095,1500076800,Beachy,40,23,18,1,51,2146
false,33885426,1439683200,new,93,71,12,1,147,2147
false,6643409,1483315200,jams,24,16,2,1,27,2148
false,22482928,1509062400,Laid Back,59,45,14,2,92,2149
false,23038338,1509494400,dope,93,68,65,1,104,2150
false,6394376,1465516800,throwback jamz,29,25,3,1,29,2151
false,20317085,1492214400,Car Tunes,49,25,6,1,88,2152
false,33767237,1504569600,why not,130,119,25,1,136,2153
false,4040658,1502150400,A3,18,18,5,2,18,2154
false,6779911,1461283200,vibes,26,25,11,3,27,2155
false,8324345,1430179200,Acoustic,23,19,15,1,33,2156
false,2942244,1473984000,Martin,14,14,3,1,14,2157
false,17992232,1507507200,Running,70,61,7,1,72,2158
false,5816884,1469750400,18,23,17,5,1,27,2159
false,29434314,1465344000,Hard Rock,69,21,14,1,131,2160
false,9143689,1506297600,sing,9,4,2,1,38,2161
false,36215478,1500681600,90's,109,91,19,1,149,2162
false,13990724,1441929600,80's Hits,43,39,4,1,52,2163
false,37763767,1509321600,Chill Fam,108,83,49,3,163,2164
false,16112364,1481068800,Favorite Songs of ALL TIME,58,57,3,1,58,2165
false,7233755,1507852800,🏃🏼‍♀️,35,35,6,2,36,2166
false,3061731,1506297600,relax,13,10,5,1,16,2167
false,4457322,1490227200,rock,18,14,14,1,20,2168
true,20934268,1487894400,Feel Good Country,68,39,24,1,97,2169
false,22060009,1506643200,"Tyler, The Creator",39,26,15,1,89,2170
false,30079671,1508457600,Replay,114,75,82,2,134,2171
false,6413474,1485302400,day,23,23,15,1,25,2172
false,6575550,1446336000,Slow Songs,26,24,7,3,30,2173
false,16536651,1506902400,guilty pleasures,26,45,6,1,90,2174
false,21972366,1502323200,Summer 2017,75,68,58,1,87,2175
false,12939580,1417651200,Country,35,11,5,1,55,2176
false,6017532,1331251200,dance,19,16,8,1,28,2177
false,3110836,1386720000,Country love songs,12,10,6,1,13,2178
false,11688455,1496188800,breezy,42,35,13,1,46,2179
false,11979604,1432166400,2014,38,29,14,1,42,2180
false,26483048,1505001600,vibe with me,80,53,8,1,108,2181
false,7693110,1494201600,Covers,34,33,11,1,34,2182
false,55075097,1472774400,NYE,213,158,89,2,246,2183
false,7822151,1463011200,Sleepy,23,18,5,1,27,2184
false,6452799,1431907200,sun,25,21,8,1,28,2185
false,17778845,1507593600,New play,44,35,17,1,70,2186
false,22661071,1506556800,rock,72,46,15,1,83,2187
false,2992323,1472601600,Alan Walker — Faded,13,6,4,1,13,2188
false,3643081,1380240000,Open,15,13,2,1,15,2189
false,6754192,1441756800,Summer 2015,29,27,5,1,31,2190
false,14095038,1448755200,Christmas Time,18,16,5,1,81,2191
false,14624967,1494460800,BTS,21,8,7,1,67,2192
false,26768142,1431648000,Clean,92,77,31,1,119,2193
false,13687503,1496361600,jams,43,28,19,2,56,2194
false,37692984,1506384000,Tejano,78,36,26,1,174,2195
false,15045574,1489795200,instrumental,44,35,16,1,58,2196
false,36293314,1489536000,Sky,93,49,3,1,151,2197
false,28517122,1488758400,tops,119,67,14,1,122,2198
false,6720738,1424563200,New Years,26,26,3,1,29,2199
false,5065277,1458691200,electro,20,19,10,2,23,2200
false,4045573,1396828800,shower,13,10,3,1,17,2201
false,35972442,1492214400,chill,66,39,37,2,152,2202
false,2837254,1507507200,Dance Songs,13,13,2,1,13,2203
false,15551948,1509235200,my life,57,43,36,4,70,2204
false,41700671,1509408000,Hip Hop/Rap,104,60,63,2,176,2205
false,17394138,1470096000,chill bro,62,52,6,2,71,2206
false,10018264,1441238400,On Fleek,38,35,35,3,44,2207
false,23065016,1424995200,mix,83,73,23,1,93,2208
false,35140230,1509235200,Girl Power,91,48,61,1,159,2209
false,53688643,1508457600,Main list,197,152,37,3,216,2210
false,15831708,1371600000,Offline,17,12,4,1,53,2211
false,18604908,1488931200,kobe,69,61,18,1,82,2212
false,41754567,1416268800,christmas,58,55,8,2,209,2213
true,10900692,1478304000,Spring Break 2015,41,37,6,1,47,2214
false,12344937,1504224000,country,40,32,31,1,58,2215
false,48674028,1509321600,Worship Him,86,52,88,5,137,2216
false,10908427,1506643200,classics,38,21,13,2,42,2217
false,20584869,1408579200,Summer 2014,77,63,36,1,85,2218
false,42245796,1501804800,Rock,134,92,20,1,159,2219
false,2200377,1509408000,OOF,4,4,6,1,23,2220
false,6292967,1509321600,👅👅,26,21,12,1,27,2221
false,8416297,1382572800,alternative,23,21,3,1,35,2222
false,6235165,1509062400,Chill,17,13,14,3,24,2223
false,15761053,1466467200,Punk Rock,34,21,4,1,75,2224
false,21947012,1456617600,Musik,61,35,2,1,89,2225
false,12775581,1507939200,Soph,53,42,15,4,58,2226
false,8986024,1453939200,80s,34,33,2,1,36,2227
false,11643790,1480982400,Fall,53,51,20,2,54,2228
true,9029060,1444089600,Max,34,32,28,1,38,2229
false,5507164,1507161600,CLASSICAL,21,15,5,1,24,2230
false,47710260,1445558400,Rap,34,16,17,1,191,2231
false,15039858,1471996800,Fun.,58,48,11,1,64,2232
false,29693797,1433548800,New list,101,49,19,1,134,2233
false,20328359,1507161600,Country,77,44,33,3,93,2234
false,15305622,1486771200,Hip Hop,53,33,20,1,67,2235
false,9643258,1505692800,Home,34,31,7,2,43,2236
false,2063603,1505260800,123,9,9,2,1,9,2237
false,17595116,1508284800,rain.,69,64,52,1,71,2238
false,5119215,1507161600,Frenchy,7,5,4,1,28,2239
false,9652518,1500508800,Naptime,32,28,19,1,39,2240
false,7796416,1482537600,hood,27,18,4,1,31,2241
false,8689147,1509321600,Jammin,37,35,11,1,41,2242
false,14209363,1509062400,musicals,25,42,3,1,59,2243
false,5942537,1508544000,oldies,22,13,10,1,30,2244
false,8959260,1439596800,Rock Brasileiro,19,7,2,3,40,2245
false,31638315,1507334400,Experimental,121,111,62,1,126,2246
false,13917750,1441756800,STEF,44,32,10,1,58,2247
false,15680642,1508025600,SAUCE,63,46,4,2,68,2248
false,5641678,1478476800,November.,23,18,3,1,26,2249
false,15082294,1509321600,oldies but goodies,55,44,6,3,66,2250
false,15928361,1509321600,EDM,74,50,41,1,77,2251
false,8992464,1452729600,new year,32,28,6,1,36,2252
false,12606651,1420502400,Adventures,54,49,8,2,55,2253
false,6723840,1508198400,hmmmm,27,22,13,1,29,2254
false,12664892,1411084800,coffee shop,50,48,27,1,52,2255
false,11506930,1481846400,DC,45,42,8,1,47,2256
false,10685404,1481241600,Bedtime,34,33,18,1,37,2257
false,3771327,1475020800,September 16,16,16,10,1,16,2258
false,10931122,1427068800,Electro,32,22,25,1,38,2259
false,26167041,1508889600,TBs,86,51,33,1,107,2260
false,25622498,1497916800,Good Music,84,50,3,1,102,2261
false,26113285,1466294400,Lil Wayne,50,27,22,6,105,2262
false,24860454,1508976000,norteñas,65,25,30,1,131,2263
false,4951715,1495584000,Austin,12,9,2,1,21,2264
false,4120751,1476489600,Princess,16,17,2,1,24,2265
false,5227604,1496275200,Summer,21,15,7,1,24,2266
false,5183232,1508976000,Latino,22,19,12,2,23,2267
false,10573366,1501545600,L'Amour,34,29,30,1,44,2268
false,15331360,1497571200,basketball,62,55,7,1,69,2269
false,4408809,1445126400,Top 5,15,9,8,1,18,2270
false,27325604,1400803200,Poolside,18,47,2,3,49,2271
false,3082392,1507593600,partayyy,14,13,2,2,14,2272
false,7497777,1387152000,22,30,25,9,2,31,2273
false,34493603,1493164800,Throwbacks,132,96,2,1,150,2274
false,19741986,1498521600,feel good,93,88,37,1,98,2275
true,5531042,1375401600,Pitch Perfect,10,15,2,2,36,2276
false,7439956,1430092800,Hip hop,33,28,6,1,33,2277
false,35865938,1508457600,Simplicity,130,100,119,1,154,2278
false,36246394,1484524800,My Country,127,82,75,1,158,2279
false,8037218,1507939200,country feels,27,20,11,1,38,2280
true,26482488,1484006400,Drive,80,56,34,2,117,2281
false,8273427,1495584000,ZONE,27,23,13,43,35,2282
false,3854221,1446940800,amor,16,14,3,1,19,2283
false,50097955,1469145600,indie folk,82,40,67,1,214,2284
false,8797792,1499731200,selah,26,19,20,3,35,2285
false,5769018,1506902400,Drive,23,22,20,1,25,2286
false,10966041,1489104000,chill,16,10,14,1,52,2287
false,50229203,1465776000,the new new,176,158,90,1,223,2288
false,6563639,1471392000,chill,21,15,12,1,24,2289
false,4291229,1448323200,Get Hype,16,12,9,1,19,2290
false,21419363,1387584000,riding,61,46,17,1,79,2291
false,31809923,1481241600,Driving,98,74,8,1,122,2292
false,14245463,1482278400,XMAS,47,43,21,1,75,2293
true,11852112,1508112000,Liked,49,41,37,2,56,2294
false,9742065,1484611200,R&B,32,22,8,1,39,2295
false,8793406,1508889600,sad,33,27,3,1,37,2296
false,45930869,1505260800,new,183,152,55,1,215,2297
false,7651606,1495929600,hits,34,29,10,1,34,2298
false,5420961,1507939200,lit,21,17,8,1,22,2299
false,14520425,1491436800,new,62,56,10,2,66,2300
false,5892826,1409616000,Wedding Tunes,24,22,12,1,25,2301
false,18624498,1503705600,Rock out with your cock out,55,31,9,1,71,2302
false,6602030,1506384000,Muse,27,24,13,1,29,2303
false,46225610,1496620800,Throwback Jams,153,98,39,3,198,2304
false,14109503,1416873600,Yonce,16,6,4,3,55,2305
false,11929746,1498867200,country,41,31,6,1,54,2306
false,8791219,1460332800,Ariel Camacho,5,3,3,1,42,2307
false,21198614,1489190400,2016,86,73,51,1,93,2308
false,31104306,1507161600,Worship,94,62,91,3,116,2309
false,16864849,1496016000,Romeo santos,36,19,29,1,68,2310
false,16357284,1509062400,TB,61,50,3,1,67,2311
false,19882603,1367712000,Mine,72,58,39,1,82,2312
false,5268749,1489017600,Oldies,28,21,9,1,33,2313
false,14396484,1508284800,Relaxing,28,26,15,1,62,2314
false,38685287,1508889600,out,63,47,11,1,176,2315
false,18759972,1497657600,My Country,74,53,33,1,91,2316
false,13430362,1494979200,always good,57,44,2,1,61,2317
false,54021904,1509494400,indie mix,159,115,29,1,236,2318
false,3846986,1498089600,welcome back,18,18,12,6,18,2319
false,18226456,1508976000,Bad ass,73,44,13,1,85,2320
false,14539159,1491004800,Summer Songs,61,49,8,1,76,2321
false,24740803,1509321600,hip hop / rap,80,45,89,1,114,2322
false,20694235,1454544000,golf,6,4,2,1,92,2323
false,40334359,1508284800,Pop Punk,84,38,12,1,207,2324
false,39262119,1462320000,EDM,97,73,55,1,138,2325
false,25548390,1504656000,bumpin,73,51,20,1,110,2326
false,31584411,1509494400,Personal favorites,92,69,29,1,142,2327
false,8865281,1509408000,Sesh,39,36,7,1,39,2328
false,35671935,1456012800,Alpha,75,30,17,1,162,2329
false,3225704,1487808000,brrr,12,12,3,2,12,2330
false,33895922,1483920000,gym,144,129,7,1,148,2331
false,26165662,1488672000,chillll,46,33,23,1,112,2332
false,6546087,1507852800,Hardcore,25,18,26,1,37,2333
false,9745513,1415059200,Fun,32,23,22,2,44,2334
false,22134994,1509235200,friends,74,47,26,1,94,2335
false,51359001,1485129600,ben,107,70,48,2,224,2336
false,3697146,1398470400,Acdc,8,7,2,2,15,2337
false,3935239,1437091200,Scottish,9,3,3,1,16,2338
false,51666285,1509494400,Nu,142,111,110,1,183,2339
false,24443484,1474761600,Bonjour :),81,62,5,1,103,2340
false,18677899,1508716800,Oldies,92,74,2,1,103,2341
false,29296618,1446768000,‼️,59,34,6,1,120,2342
false,4481952,1498608000,Spring 2017,14,12,9,2,19,2343
true,3182811,1480550400,Christmas,15,15,3,1,16,2344
false,20724487,1489622400,Bonitas,48,28,28,1,91,2345
false,24712617,1370908800,MUSIC!,86,57,59,1,109,2346
false,11607816,1442361600,life,37,28,14,1,39,2347
false,10382139,1498262400,Turnip,41,37,18,1,45,2348
false,14442327,1424908800,222,75,75,5,27,75,2349
false,2561783,1460851200,18,11,11,3,2,13,2350
false,19215461,1509235200,❤️,62,43,60,2,86,2351
false,18014433,1500422400,current mood,58,40,15,3,76,2352
false,5125763,1404086400,Country Love,19,15,2,3,22,2353
false,18963191,1491696000,Christian,16,10,9,1,83,2354
false,24566668,1509062400,tunes,77,60,80,1,108,2355
false,3415847,1418947200,Christmas,6,5,3,1,20,2356
false,11245817,1479600000,oldies,12,3,3,1,38,2357
false,12119507,1410134400,Work out,44,31,9,2,55,2358
false,17191065,1449705600,download,60,59,8,1,67,2359
false,2565169,1472515200,Zone Out,9,9,8,1,9,2360
false,9201672,1507420800,Oldies,38,28,5,2,38,2361
false,3526182,1475884800,throwback,11,9,7,1,13,2362
false,14717103,1494115200,Workout,65,53,10,1,69,2363
false,15228822,1498521600,rainy days,53,39,12,2,62,2364
false,34819218,1486857600,Vibe with me,115,84,17,6,151,2365
false,22819348,1486944000,Chill,84,72,34,1,94,2366
false,21531801,1507161600,praise and worship,67,42,34,2,81,2367
false,7604972,1505174400,Wonderwall,31,27,20,1,33,2368
false,26240812,1508889600,👌🏿,90,59,64,1,115,2369
false,2014440,1459123200,Where is MY Mind?,9,7,6,1,9,2370
false,11737043,1488758400,concert,14,7,2,1,48,2371
false,4720494,1437782400,summer,20,20,6,1,21,2372
false,32036578,1508803200,car,90,65,18,1,140,2373
false,7958826,1413676800,stuff,34,31,2,3,34,2374
false,11270916,1509148800,Hap,53,38,10,1,56,2375
false,1926851,1444262400,CHRISTMAS,4,3,2,1,7,2376
false,8903579,1506038400,Perfect,41,41,29,1,42,2377
false,24618282,1492732800,Classics,86,54,6,2,103,2378
false,10374827,1504483200,mom,41,39,3,1,42,2379
false,3212849,1463875200,Mama,13,12,3,1,13,2380
false,2289645,1487116800,in the moment,9,8,6,1,9,2381
false,11697979,1509408000,Rap,38,26,22,1,48,2382
false,2993966,1371168000,June 2013,10,10,4,1,13,2383
false,18662532,1432684800,Today's Hits,71,62,48,1,82,2384
false,11823189,1498348800,Favs <3,46,38,25,2,53,2385
false,2001066,1487376000,Travel,8,8,2,1,8,2386
false,11168912,1496361600,chill,23,23,8,1,41,2387
false,6338993,1458518400,Christmas,13,11,7,2,29,2388
false,17525157,1437696000,Indie Pop,45,24,17,1,87,2389
false,51429354,1449619200,Mix,139,59,26,2,226,2390
false,16709788,1495065600,DriVE$,46,33,28,3,73,2391
false,2358117,1371427200,Riri,8,3,2,1,10,2392
false,7724777,1499126400,remix,37,32,6,2,37,2393
false,3829292,1487376000,Mello,17,17,6,1,17,2394
false,9173656,1502928000,summer driving,42,38,18,2,45,2395
false,9929737,1506556800,Boom,30,27,25,1,41,2396
false,1318972,1451692800,First Dance,6,6,5,1,6,2397
false,43608789,1472428800,Because,100,77,69,16,114,2398
false,25322439,1509408000,Reggae,70,38,23,1,114,2399
false,19033854,1500595200,Engagement Party,80,69,4,1,87,2400
false,9816711,1410307200,Florence + The Machine,11,8,5,2,42,2401
false,5881618,1463356800,worship,20,14,6,1,22,2402
false,11750201,1498521600,Sense,29,22,3,2,53,2403
false,19211524,1505692800,in love,55,37,19,1,81,2404
true,11406310,1483228800,Xmas,39,38,15,1,58,2405
false,7983948,1485129600,Epic,15,13,13,1,17,2406
false,14758762,1507766400,Concentration,49,37,27,1,63,2407
false,6813152,1473897600,Bachata,13,7,6,1,29,2408
false,2187538,1477526400,Slow it down,9,9,8,1,10,2409
false,7958289,1504483200,Random,30,23,8,1,37,2410
false,2748419,1404691200,Summer14,13,13,4,1,13,2411
false,5133146,1456876800,Random,22,16,8,1,23,2412
false,32898686,1508803200,yee haw,116,67,23,1,156,2413
false,4985544,1508198400,go to,23,21,11,1,24,2414
false,3200411,1503532800,RunAway..!,15,12,5,1,15,2415
false,5530418,1482192000,ride,19,16,5,44,24,2416
false,11030098,1438819200,Goa,42,34,5,1,47,2417
false,16799552,1508803200,workout,68,60,33,1,75,2418
false,3394036,1439683200,Dance Class,15,15,2,1,17,2419
false,9514740,1501027200,Feel Something,16,16,13,1,33,2420
false,8079116,1508198400,aidan,37,35,33,5,37,2421
false,35905169,1503878400,Rock,146,131,46,2,159,2422
false,6105574,1458086400,fnaf,15,10,21,1,28,2423
true,8920370,1401148800,Oldies,40,21,18,3,45,2424
false,3333646,1490659200,class,12,12,11,2,13,2425
false,17234933,1505952000,Fuego,50,32,10,1,73,2426
false,12585822,1507161600,Tropical,47,36,14,1,55,2427
false,16397185,1467590400,Here You Go,69,61,3,1,72,2428
false,15226638,1504483200,21,64,55,10,1,71,2429
false,2085232,1508544000,fun,10,10,7,1,10,2430
false,16997126,1470960000,pump up,64,49,21,1,73,2431
false,21242509,1393632000,Club,74,59,8,7,94,2432
false,5956189,1509321600,Mixed,24,21,9,1,28,2433
false,4690130,1461974400,low~,17,16,2,1,19,2434
false,35684613,1464307200,sophie,124,104,64,5,154,2435
false,48011916,1375660800,90s Party,147,118,5,1,198,2436
false,6380799,1428105600,Kpop,22,14,7,2,28,2437
true,5845194,1480550400,November 2016,23,23,11,2,24,2438
false,11638849,1482192000,NCS,34,30,27,1,49,2439
false,4762954,1502668800,R2,20,20,9,1,20,2440
false,10562004,1475452800,chill,35,20,5,1,48,2441
false,67891028,1435622400,Youth,94,34,32,3,242,2442
false,3372344,1427760000,sleep,9,6,2,1,11,2443
false,11934198,1504828800,vibin,30,23,27,1,51,2444
false,12073939,1464566400,OLDIE,26,26,3,1,80,2445
false,11815321,1501113600,throwback,45,39,4,4,49,2446
false,20376043,1508198400,good,85,75,37,1,91,2447
false,27384112,1507593600,smr,115,99,75,1,130,2448
false,32317216,1427414400,Only You,97,76,4,1,118,2449
false,11351856,1466812800,funky,18,9,7,1,49,2450
false,3404006,1500854400,Awesome music,15,15,10,1,16,2451
false,12874396,1502409600,Papa,50,40,11,2,52,2452
false,29708426,1506297600,Why Not,100,75,26,1,135,2453
false,10143649,1490572800,Requiem,36,30,19,1,42,2454
false,16799488,1505952000,Old School,50,34,30,3,65,2455
false,8453471,1497139200,gas,23,19,8,1,38,2456
false,13739349,1503014400,chill,38,34,21,1,46,2457
false,7359372,1463616000,abroad,33,31,13,1,34,2458
false,11018417,1500681600,Mom,31,24,15,2,45,2459
false,7822406,1454716800,winter,32,30,15,1,35,2460
false,11808721,1425340800,dancehall,34,27,10,5,39,2461
false,7099327,1485907200,favss,23,18,18,1,30,2462
true,10042155,1460678400,newbie,43,35,4,2,45,2463
false,54709467,1505520000,Chill,176,148,111,3,232,2464
false,4803044,1504051200,MICHAEL BUBLÉ,13,4,7,2,24,2465
false,13891601,1453161600,Rage!,39,20,16,1,55,2466
false,5689453,1494288000,DRIVING,26,26,13,2,27,2467
false,9511256,1500681600,the chill,33,28,21,3,38,2468
false,8144557,1484697600,Reggae,21,11,12,1,30,2469
false,9428465,1491523200,my,40,30,12,1,41,2470
false,2521381,1487635200,lit af,12,12,4,1,12,2471
false,2605093,1509062400,Autumn,10,8,4,1,12,2472
false,18016044,1489449600,Misty,49,33,12,1,69,2473
false,30490298,1412035200,80s,100,75,4,1,115,2474
false,25498942,1498348800,❤️❤️,72,56,24,1,103,2475
false,18150911,1507593600,R&B mix,62,53,39,1,67,2476
false,56706651,1495756800,Alternative,75,38,36,2,230,2477
false,38005957,1488672000,good stuff,80,41,12,2,156,2478
