,pid,tid,pos
87246,342,42657,3
87247,342,42658,4
87248,342,42659,5
87249,342,23113,6
87250,342,9174,7
87251,342,42660,8
87252,342,42661,9
87253,342,42662,10
87254,342,3027,11
87255,342,1398,12
87256,342,42663,13
87257,342,42664,14
87258,342,42665,15
87259,342,42666,16
87260,342,42667,17
87261,342,42668,18
87262,342,42669,19
87263,342,26271,20
87264,342,7108,21
87265,342,10017,22
87266,342,5895,23
87267,342,19436,24
87268,342,5451,25
87269,342,10012,26
87270,342,42670,27
87271,342,42671,28
87272,342,42672,29
87273,342,42673,30
87274,342,5618,31
87275,342,15629,32
87276,342,3964,33
87277,342,3943,34
87278,342,24860,35
87279,342,30139,36
87280,342,37485,37
87281,342,20510,38
87282,342,5019,39
87283,342,7722,40
87284,342,3951,41
87285,342,3954,42
87286,342,4042,43
87287,342,660,44
87288,342,2901,45
87289,342,3940,46
87290,342,3744,47
87291,342,3041,48
87292,342,1391,49
87293,342,42674,50
87294,342,12918,51
87295,342,3970,52
87296,342,6437,53
87297,342,115,54
87298,342,26789,55
87299,342,3758,56
87300,342,42675,57
87301,342,5678,58
87302,342,4360,59
87303,342,1609,60
87304,342,17125,61
87305,342,9878,62
87306,342,2,63
87307,342,13916,64
87308,342,2131,65
87309,342,29576,66
87310,342,42676,67
87311,342,3026,68
87312,342,2248,69
87313,342,42677,70
87314,342,523,71
87315,342,1435,72
87316,342,18548,73
87317,342,18123,74
87318,342,871,75
87319,342,9080,76
87320,342,3535,77
87321,342,2228,78
87322,342,1189,79
87323,342,3942,80
87324,342,42678,81
87325,342,42679,82
87326,342,5460,83
87327,342,6894,84
87328,342,18220,85
87329,342,17809,86
87330,342,2248,87
87331,342,2059,88
87332,342,42680,89
87333,342,24803,90
87334,342,42681,91
87335,342,42682,92
87336,342,10938,93
87337,342,12004,94
87338,342,6788,95
87339,342,3654,96
87340,342,6780,97
87341,342,3671,98
87342,342,24801,99
87343,342,42683,100
87344,342,6821,101
87345,342,10941,102
87346,342,24036,103
87347,342,24778,104
87348,342,42684,105
87349,342,6416,106
87350,342,11247,107
87351,342,3660,108
87352,342,42685,109
87353,342,42681,110
87354,342,7298,111
87355,342,7310,112
87356,342,3662,113
87357,342,6779,114
87358,342,42686,115
87359,342,42687,116
87360,342,6895,117
87361,342,24618,118
87362,342,8246,119
87363,342,24803,120
87364,342,42681,121
87365,342,42682,122
87366,342,10938,123
87367,342,12004,124
87368,342,6788,125
87369,342,3654,126
87370,342,6780,127
87371,342,3671,128
87372,342,24801,129
87373,342,42683,130
87374,342,6821,131
87375,342,10941,132
87376,342,24036,133
87377,342,24778,134
87378,342,42684,135
87379,342,6416,136
87380,342,11247,137
87381,342,3660,138
87382,342,42685,139
87383,342,42681,140
87384,342,7298,141
87385,342,7310,142
87386,342,3662,143
87387,342,6779,144
87388,342,42686,145
87389,342,42687,146
87390,342,6895,147
87391,342,24618,148
87392,342,8246,149
87393,342,20119,150
87394,342,6805,151
87395,342,6415,152
87396,342,42687,153
87397,342,42688,154
87398,342,6895,155
87399,342,27658,156
87400,342,29270,157
87401,342,20131,158
87402,342,37,159
87403,342,42689,160
87404,342,32415,161
87405,342,2,162
87406,342,24503,163
87407,342,8262,164
87408,342,28543,165
87409,342,31516,166
87410,343,2584,0
87411,343,3983,1
87412,343,7309,2
87413,343,3984,3
87414,343,2455,4
87415,343,37,5
87416,343,3670,6
87417,343,6895,7
87418,343,833,8
87419,343,1457,9
87420,343,59,10
87421,343,9210,11
87422,343,10961,12
87423,343,17283,13
87424,343,2945,14
87425,343,1340,15
87426,343,2455,16
87427,343,10977,17
87428,343,13804,18
87429,343,11027,19
87430,343,17262,20
87431,343,48,21
87432,343,1339,22
87433,343,13807,23
87434,343,11814,24
87435,343,12437,25
87436,343,6892,26
87437,343,891,27
87438,343,6414,28
87439,343,14010,29
87440,343,14011,30
87441,343,10938,31
87442,344,7843,0
87443,344,42690,1
87444,344,42691,2
87445,344,42692,3
87446,344,42693,4
87447,344,42694,5
87448,344,42695,6
87449,344,395,7
87450,344,17215,8
87451,344,18452,9
87452,344,42696,10
87453,344,42697,11
87454,344,36760,12
87455,344,42698,13
87456,344,42699,14
87457,344,13999,15
87458,344,42700,16
87459,344,29662,17
87460,344,42701,18
87461,344,42702,19
87462,344,42703,20
87463,344,42704,21
87464,344,39329,22
87465,344,42705,23
87466,344,18455,24
87467,344,26636,25
87468,344,42706,26
87469,344,42707,27
87470,344,42708,28
87471,344,42709,29
87472,344,42710,30
87473,344,42711,31
87474,344,42712,32
87475,344,17259,33
87476,344,42713,34
87477,345,42714,0
87478,345,42715,1
87479,345,42716,2
87480,345,42717,3
87481,345,42718,4
87482,345,42719,5
87483,345,42720,6
87484,345,18580,7
87485,345,42721,8
87486,345,42722,9
87487,345,42723,10
87488,345,42724,11
87489,345,42725,12
87490,345,42726,13
87491,345,42727,14
87492,345,42728,15
87493,346,5027,0
87494,346,5786,1
87495,346,6054,2
87496,346,4165,3
87497,346,6062,4
87498,346,33975,5
87499,346,8597,6
87500,346,6124,7
87501,346,12117,8
87502,346,5744,9
87503,346,12937,10
87504,346,7678,11
87505,347,42729,0
87506,347,42730,1
87507,347,42731,2
87508,347,42732,3
87509,347,42733,4
87510,347,42734,5
87511,347,42735,6
87512,347,42736,7
87513,347,42737,8
87514,347,42738,9
87515,347,42739,10
87516,347,42740,11
87517,347,42741,12
87518,347,42742,13
87519,347,42743,14
87520,347,42744,15
87521,347,42745,16
87522,347,42746,17
87523,347,42747,18
87524,347,42748,19
87525,347,42749,20
87526,347,42750,21
87527,347,42751,22
87528,347,42752,23
87529,347,42753,24
87530,347,42754,25
87531,347,42755,26
87532,347,42756,27
87533,348,42757,0
87534,348,16714,1
87535,348,5049,2
87536,348,29630,3
87537,348,1452,4
87538,348,18689,5
87539,348,7583,6
87540,348,5858,7
87541,348,23789,8
87542,348,5882,9
87543,348,1431,10
87544,348,20476,11
87545,348,5853,12
87546,348,22269,13
87547,348,19418,14
87548,348,5873,15
87549,348,3094,16
87550,348,25011,17
87551,348,1290,18
87552,348,19234,19
87553,348,42758,20
87554,348,42759,21
87555,348,1177,22
87556,348,13486,23
87557,348,42760,24
87558,348,42761,25
87559,348,19481,26
87560,348,42762,27
87561,348,32553,28
87562,348,35252,29
87563,348,25007,30
87564,348,5846,31
87565,348,42763,32
87566,348,3025,33
87567,348,14788,34
87568,348,39477,35
87569,348,3111,36
87570,348,42764,37
87571,348,7072,38
87572,348,153,39
87573,348,42765,40
87574,348,3835,41
87575,348,17150,42
87576,348,7428,43
87577,348,42766,44
87578,348,42767,45
87579,348,19442,46
87580,348,30778,47
87581,348,12436,48
87582,348,10004,49
87583,348,42768,50
87584,348,7622,51
87585,348,42769,52
87586,348,42770,53
87587,348,5044,54
87588,348,42771,55
87589,348,42772,56
87590,348,42773,57
87591,348,9192,58
87592,348,650,59
87593,348,40512,60
87594,348,8619,61
87595,348,18659,62
87596,348,5100,63
87597,348,8770,64
87598,348,18696,65
87599,348,25005,66
87600,348,30271,67
87601,348,42774,68
87602,348,16250,69
87603,348,31861,70
87604,348,14730,71
87605,348,41213,72
87606,348,12291,73
87607,348,42775,74
87608,348,647,75
87609,348,31543,76
87610,348,994,77
87611,348,39146,78
87612,348,14647,79
87613,348,42776,80
87614,348,31537,81
87615,348,5572,82
87616,348,7515,83
87617,348,8387,84
87618,348,7950,85
87619,348,42777,86
87620,348,16713,87
87621,348,16411,88
87622,348,42778,89
87623,348,42779,90
87624,348,17160,91
87625,348,13467,92
87626,348,434,93
87627,348,42780,94
87628,348,5572,95
87629,348,42781,96
87630,348,8721,97
87631,348,38029,98
87632,348,42782,99
87633,348,19247,100
87634,348,14630,101
87635,348,41207,102
87636,348,31524,103
87637,348,41211,104
87638,348,42783,105
87639,348,16711,106
87640,348,42784,107
87641,348,42591,108
87642,348,31536,109
87643,348,42785,110
87644,348,6434,111
87645,348,42786,112
87646,348,42787,113
87647,348,42788,114
87648,348,42789,115
87649,348,36045,116
87650,348,42790,117
87651,348,42791,118
87652,348,18652,119
87653,348,578,120
87654,348,42792,121
87655,348,42793,122
87656,348,42794,123
87657,348,5050,124
87658,348,5076,125
87659,348,4154,126
87660,348,38081,127
87661,348,31535,128
87662,348,42795,129
87663,348,41212,130
87664,348,5086,131
87665,348,42796,132
87666,348,5159,133
87667,348,25008,134
87668,348,38082,135
87669,348,17148,136
87670,348,42797,137
87671,348,23445,138
87672,348,27291,139
87673,348,36048,140
87674,348,8339,141
87675,348,42798,142
87676,348,5139,143
87677,348,25941,144
87678,348,11667,145
87679,348,634,146
87680,348,17147,147
87681,348,42799,148
87682,348,42800,149
87683,348,8332,150
87684,348,42801,151
87685,348,42802,152
87686,348,42803,153
87687,348,4548,154
87688,348,42804,155
87689,348,42805,156
87690,348,5036,157
87691,348,42083,158
87692,348,30337,159
87693,348,42806,160
87694,348,7340,161
87695,348,7339,162
87696,348,35091,163
87697,348,42807,164
87698,348,5063,165
87699,348,835,166
87700,348,8342,167
87701,348,42808,168
87702,348,42809,169
87703,348,26726,170
87704,348,10348,171
87705,348,13475,172
87706,348,42810,173
87707,348,42811,174
87708,348,13485,175
87709,348,41161,176
87710,348,42812,177
87711,348,4531,178
87712,348,13462,179
87713,348,14796,180
87714,348,25012,181
87715,348,42813,182
87716,348,2100,183
87717,348,5182,184
87718,348,4679,185
87719,348,42814,186
87720,348,41160,187
87721,348,42815,188
87722,348,42816,189
87723,348,4673,190
87724,348,5028,191
87725,348,612,192
87726,348,18179,193
87727,348,14727,194
87728,348,14784,195
87729,348,28360,196
87730,348,41163,197
87731,348,18612,198
87732,348,35069,199
87733,348,38590,200
87734,348,9801,201
87735,349,12879,0
87736,349,12101,1
87737,349,42817,2
87738,349,6118,3
87739,349,19286,4
87740,349,42818,5
87741,349,13600,6
87742,349,13840,7
87743,349,17186,8
87744,349,6752,9
87745,349,42819,10
87746,349,42820,11
87747,349,4689,12
87748,349,42821,13
87749,349,39770,14
87750,349,42822,15
87751,349,26682,16
87752,349,16249,17
87753,349,766,18
87754,349,6901,19
87755,349,32207,20
87756,349,12278,21
87757,349,42823,22
87758,349,13846,23
87759,349,1892,24
87760,349,42824,25
87761,350,20043,0
87762,350,20035,1
87763,350,42825,2
87764,350,42228,3
87765,350,42826,4
87766,350,42827,5
87767,350,42176,6
87768,350,42167,7
87769,350,42182,8
87770,350,42828,9
87771,350,42829,10
87772,350,42200,11
87773,350,42830,12
87774,350,1869,13
87775,350,42831,14
87776,350,42832,15
87777,350,42833,16
87778,350,37448,17
87779,350,42834,18
87780,350,30422,19
87781,350,42835,20
87782,350,42836,21
87783,350,1849,22
87784,350,42206,23
87785,350,1842,24
87786,350,42837,25
87787,350,1846,26
87788,350,42838,27
87789,350,20048,28
87790,350,37438,29
87791,350,42207,30
87792,350,20032,31
87793,350,1843,32
87794,350,42839,33
87795,350,42840,34
87796,350,42841,35
87797,350,36537,36
87798,350,33666,37
87799,350,37436,38
87800,350,42842,39
87801,350,42843,40
87802,350,42844,41
87803,350,42188,42
87804,350,42184,43
87805,350,42845,44
87806,350,42187,45
87807,350,12687,46
87808,350,42196,47
87809,350,42846,48
87810,350,42847,49
87811,350,42848,50
87812,350,42191,51
87813,350,42849,52
87814,350,42205,53
87815,350,30420,54
87816,350,42850,55
87817,350,42851,56
87818,350,42852,57
87819,350,42853,58
87820,350,6557,59
87821,350,42854,60
87822,350,42855,61
87823,350,32350,62
87824,350,42856,63
87825,350,20032,64
87826,350,33661,65
87827,350,42857,66
87828,350,30422,67
87829,350,20038,68
87830,350,42836,69
87831,350,22035,70
87832,350,42858,71
87833,350,42859,72
87834,350,42860,73
87835,350,42861,74
87836,350,42181,75
87837,350,1853,76
87838,350,37449,77
87839,350,1863,78
87840,350,30423,79
87841,350,12688,80
87842,350,1865,81
87843,350,42862,82
87844,351,2251,0
87845,351,42863,1
87846,351,432,2
87847,351,112,3
87848,351,5462,4
87849,351,2072,5
87850,351,27461,6
87851,351,27401,7
87852,351,13556,8
87853,351,11899,9
87854,351,23125,10
87855,351,10929,11
87856,351,6102,12
87857,351,13122,13
87858,351,13842,14
87859,351,6342,15
87860,351,6381,16
87861,351,23953,17
87862,351,25761,18
87863,351,109,19
87864,351,13124,20
87865,351,13125,21
87866,351,2078,22
87867,351,7422,23
87868,351,42309,24
87869,351,42864,25
87870,351,5662,26
87871,351,17682,27
87872,351,5475,28
87873,351,19717,29
87874,351,5789,30
87875,351,164,31
87876,351,5561,32
87877,351,35682,33
87878,351,1278,34
87879,351,34360,35
87880,351,1587,36
87881,351,2811,37
87882,351,5562,38
87883,351,4018,39
87884,351,18496,40
87885,351,1003,41
87886,351,12968,42
87887,351,6403,43
87888,351,5450,44
87889,351,4685,45
87890,351,33976,46
87891,351,16852,47
87892,351,42865,48
87893,351,42866,49
87894,351,42867,50
87895,351,7899,51
87896,351,6068,52
87897,351,5456,53
87898,351,5832,54
87899,351,42868,55
87900,351,450,56
87901,351,18548,57
87902,351,23451,58
87903,352,42869,0
87904,352,42870,1
87905,352,42871,2
87906,352,11682,3
87907,352,42872,4
87908,352,42873,5
87909,352,42874,6
87910,352,42875,7
87911,352,42876,8
87912,352,42877,9
87913,352,42878,10
87914,352,42879,11
87915,352,42880,12
87916,352,42881,13
87917,352,42882,14
87918,352,42883,15
87919,352,39134,16
87920,352,42884,17
87921,352,42885,18
87922,352,28332,19
87923,352,42886,20
87924,352,42887,21
87925,352,42888,22
87926,352,42889,23
87927,352,40145,24
87928,352,42890,25
87929,352,42891,26
87930,352,42892,27
87931,353,8580,0
87932,353,8582,1
87933,353,42893,2
87934,353,8588,3
87935,353,25941,4
87936,353,7158,5
87937,353,5027,6
87938,353,5086,7
87939,353,42894,8
87940,353,6645,9
87941,353,42895,10
87942,353,42896,11
87943,353,31449,12
87944,353,14727,13
87945,353,13462,14
87946,353,30817,15
87947,353,4680,16
87948,353,8608,17
87949,353,8601,18
87950,353,8603,19
87951,353,18712,20
87952,353,30348,21
87953,353,42897,22
87954,354,26964,0
87955,354,2943,1
87956,354,42898,2
87957,354,13369,3
87958,354,10857,4
87959,354,23520,5
87960,354,25899,6
87961,354,42899,7
87962,354,42900,8
87963,354,10981,9
87964,354,42901,10
87965,354,11008,11
87966,354,25399,12
87967,354,9200,13
87968,354,4276,14
87969,354,42902,15
87970,354,9385,16
87971,354,5859,17
87972,354,25402,18
87973,354,42903,19
87974,354,47,20
87975,354,17283,21
87976,354,5860,22
87977,354,6834,23
87978,354,555,24
87979,354,19453,25
87980,354,48,26
87981,354,42904,27
87982,354,42905,28
87983,354,11009,29
87984,354,10955,30
87985,354,9210,31
87986,354,10956,32
87987,354,42906,33
87988,354,42907,34
87989,354,42908,35
87990,354,10983,36
87991,354,33203,37
87992,354,40538,38
87993,354,1329,39
87994,354,787,40
87995,354,10842,41
87996,354,14017,42
87997,354,9205,43
87998,354,14021,44
87999,354,14022,45
88000,354,14047,46
88001,354,42909,47
88002,354,8260,48
88003,354,13811,49
88004,354,128,50
88005,354,16839,51
88006,354,18348,52
88007,354,35058,53
88008,354,13807,54
88009,354,14035,55
88010,354,10989,56
88011,354,4599,57
88012,354,9211,58
88013,354,9182,59
88014,354,2432,60
88015,354,13805,61
88016,354,42910,62
88017,354,23520,63
88018,355,2252,0
88019,355,2221,1
88020,355,1513,2
88021,355,4846,3
88022,355,2147,4
88023,355,1189,5
88024,355,12398,6
88025,355,5711,7
88026,355,710,8
88027,355,18,9
88028,355,4873,10
88029,355,3978,11
88030,355,3943,12
88031,355,3945,13
88032,355,1396,14
88033,355,2139,15
88034,355,17339,16
88035,355,12837,17
88036,355,1537,18
88037,355,3947,19
88038,355,2163,20
88039,355,888,21
88040,355,4896,22
88041,355,4852,23
88042,355,1187,24
88043,355,728,25
88044,355,4855,26
88045,355,4860,27
88046,355,12815,28
88047,355,4002,29
88048,355,41037,30
88049,355,714,31
88050,355,7164,32
88051,355,13979,33
88052,355,693,34
88053,355,2148,35
88054,355,5953,36
88055,355,6442,37
88056,355,1185,38
88057,355,1087,39
88058,355,4867,40
88059,355,42911,41
88060,355,26240,42
88061,355,8156,43
88062,355,8131,44
88063,355,8659,45
88064,355,8661,46
88065,355,8660,47
88066,355,1502,48
88067,355,3739,49
88068,355,16244,50
88069,355,4865,51
88070,355,8054,52
88071,355,1188,53
88072,355,4849,54
88073,355,4003,55
88074,355,2145,56
88075,355,4897,57
88076,355,4891,58
88077,355,42912,59
88078,355,1536,60
88079,355,7270,61
88080,355,4884,62
88081,355,4857,63
88082,355,38129,64
88083,355,8684,65
88084,355,8141,66
88085,355,6002,67
88086,355,1445,68
88087,355,463,69
88088,356,8336,0
88089,356,42913,1
88090,356,42914,2
88091,356,42915,3
88092,356,42916,4
88093,356,42917,5
88094,356,42918,6
88095,356,42919,7
88096,356,42920,8
88097,356,42921,9
88098,356,42922,10
88099,356,42923,11
88100,356,42924,12
88101,356,42925,13
88102,356,4032,14
88103,356,10091,15
88104,356,6729,16
88105,356,42926,17
88106,356,31880,18
88107,356,19625,19
88108,356,42927,20
88109,356,42928,21
88110,356,29275,22
88111,356,19633,23
88112,356,42929,24
88113,356,42930,25
88114,356,42931,26
88115,356,5229,27
88116,356,1299,28
88117,356,42932,29
88118,356,2064,30
88119,356,42913,31
88120,356,5029,32
88121,356,25879,33
88122,356,42933,34
88123,356,42934,35
88124,356,42935,36
88125,356,12893,37
88126,357,42936,0
88127,357,42937,1
88128,357,34767,2
88129,357,1418,3
88130,357,42938,4
88131,357,42939,5
88132,357,42940,6
88133,357,42941,7
88134,357,42942,8
88135,357,42943,9
88136,357,42944,10
88137,357,42945,11
88138,357,42946,12
88139,357,42947,13
88140,357,42948,14
88141,357,168,15
88142,357,183,16
88143,357,3993,17
88144,357,4030,18
88145,357,7209,19
88146,357,180,20
88147,357,42949,21
88148,357,30849,22
88149,357,42950,23
88150,357,42951,24
88151,357,42952,25
88152,357,42953,26
88153,357,42954,27
88154,357,42955,28
88155,357,42956,29
88156,357,42957,30
88157,357,42958,31
88158,357,42959,32
88159,357,42960,33
88160,357,50,34
88161,357,42961,35
88162,357,42962,36
88163,357,42963,37
88164,357,42964,38
88165,357,42965,39
88166,357,42966,40
88167,357,42967,41
88168,357,42968,42
88169,357,42969,43
88170,357,42970,44
88171,357,42971,45
88172,357,42972,46
88173,357,16386,47
88174,357,42973,48
88175,357,42974,49
88176,357,42975,50
88177,357,39433,51
88178,357,42976,52
88179,357,42977,53
88180,357,42978,54
88181,357,42979,55
88182,357,42980,56
88183,357,42981,57
88184,357,42982,58
88185,357,7203,59
88186,357,5917,60
88187,357,42983,61
88188,357,4763,62
88189,357,42984,63
88190,357,42985,64
88191,357,42986,65
88192,357,42987,66
88193,357,42988,67
88194,357,42989,68
88195,357,42990,69
88196,357,42991,70
88197,357,42992,71
88198,357,38342,72
88199,357,42993,73
88200,357,42994,74
88201,357,42995,75
88202,357,42996,76
88203,357,6304,77
88204,357,42997,78
88205,357,42998,79
88206,357,42999,80
88207,357,43000,81
88208,357,43001,82
88209,357,43002,83
88210,357,7835,84
88211,357,5035,85
88212,357,5920,86
88213,357,4296,87
88214,357,43003,88
88215,357,43004,89
88216,357,43005,90
88217,357,43006,91
88218,357,43007,92
88219,357,43008,93
88220,357,43009,94
88221,357,43010,95
88222,357,43011,96
88223,357,43012,97
88224,357,43013,98
88225,357,43014,99
88226,357,43015,100
88227,357,43016,101
88228,357,43017,102
88229,357,43018,103
88230,357,43019,104
88231,357,39000,105
88232,357,43020,106
88233,357,43021,107
88234,357,43022,108
88235,357,43023,109
88236,357,43024,110
88237,357,43025,111
88238,357,9852,112
88239,357,43026,113
88240,357,43027,114
88241,357,43028,115
88242,357,43029,116
88243,357,43030,117
88244,357,43031,118
88245,357,43032,119
88246,357,43033,120
88247,357,43034,121
88248,357,43035,122
88249,357,43036,123
88250,357,6729,124
88251,357,43037,125
88252,357,33237,126
88253,357,13953,127
88254,357,43038,128
88255,357,43039,129
88256,357,43040,130
88257,357,43041,131
88258,357,43042,132
88259,357,43043,133
88260,357,39626,134
88261,357,43044,135
88262,357,43045,136
88263,357,43046,137
88264,357,43047,138
88265,357,43048,139
88266,357,43049,140
88267,357,43050,141
88268,357,43051,142
88269,357,43052,143
88270,357,1240,144
88271,357,43053,145
88272,357,43054,146
88273,357,43055,147
88274,357,39433,148
88275,357,42983,149
88276,357,43056,150
88277,357,43057,151
88278,357,43058,152
88279,357,8616,153
88280,357,43059,154
88281,357,43060,155
88282,357,43061,156
88283,357,43062,157
88284,357,43063,158
88285,357,33858,159
88286,357,43064,160
88287,358,26442,0
88288,358,41227,1
88289,358,5449,2
88290,358,2175,3
88291,358,12189,4
88292,358,1548,5
88293,358,4376,6
88294,358,2252,7
88295,358,43065,8
88296,358,2221,9
88297,358,10322,10
88298,358,14082,11
88299,358,3800,12
88300,358,1173,13
88301,358,43066,14
88302,358,7089,15
88303,358,892,16
88304,358,6739,17
88305,358,1596,18
88306,358,43067,19
88307,358,4395,20
88308,358,15552,21
88309,358,18122,22
88310,358,4879,23
88311,358,1537,24
88312,358,5894,25
88313,358,2231,26
88314,358,21017,27
88315,358,2221,28
88316,358,43068,29
88317,358,43069,30
88318,358,43070,31
88319,358,23534,32
88320,358,5673,33
88321,358,10343,34
88322,358,34013,35
88323,358,31097,36
88324,358,43071,37
88325,358,1406,38
88326,358,6381,39
88327,358,26354,40
88328,358,4386,41
88329,358,450,42
88330,358,4878,43
88331,358,2217,44
88332,358,2206,45
88333,358,12826,46
88334,358,26355,47
88335,358,1515,48
88336,358,5944,49
88337,358,21260,50
88338,358,11742,51
88339,358,652,52
88340,358,2139,53
88341,358,9250,54
88342,358,21259,55
88343,358,16959,56
88344,358,18119,57
88345,358,22713,58
88346,358,2248,59
88347,358,6161,60
88348,358,20527,61
88349,358,795,62
88350,358,452,63
88351,358,1632,64
88352,358,1575,65
88353,358,1413,66
88354,358,16605,67
88355,358,454,68
88356,358,1546,69
88357,358,460,70
88358,358,5453,71
88359,358,2169,72
88360,358,43072,73
88361,358,471,74
88362,359,4051,0
88363,359,2165,1
88364,359,3939,2
88365,359,10341,3
88366,359,3948,4
88367,359,17339,5
88368,359,721,6
88369,359,3936,7
88370,359,32241,8
88371,359,6099,9
88372,359,4875,10
88373,359,1186,11
88374,359,4000,12
88375,359,1336,13
88376,359,6883,14
88377,359,4873,15
88378,359,7165,16
88379,359,6002,17
88380,359,3632,18
88381,359,4849,19
88382,359,901,20
88383,359,399,21
88384,359,18,22
88385,359,18716,23
88386,359,6172,24
88387,359,4055,25
88388,359,2138,26
88389,359,43073,27
88390,359,3648,28
88391,359,2156,29
88392,359,24843,30
88393,359,2146,31
88394,359,6001,32
88395,359,709,33
88396,359,11996,34
88397,359,3349,35
88398,359,862,36
88399,359,34190,37
88400,359,4037,38
88401,359,43074,39
88402,359,1498,40
88403,359,4854,41
88404,359,3733,42
88405,359,2154,43
88406,359,11236,44
88407,359,373,45
88408,359,32669,46
88409,359,32675,47
88410,359,4868,48
88411,359,13993,49
88412,359,5037,50
88413,359,4454,51
88414,359,3635,52
88415,359,11722,53
88416,360,3110,0
88417,360,780,1
88418,360,17358,2
88419,360,11253,3
88420,360,5639,4
88421,360,687,5
88422,360,5780,6
88423,360,6739,7
88424,360,8290,8
88425,360,1586,9
88426,360,1424,10
88427,360,5764,11
88428,360,1413,12
88429,360,123,13
88430,360,6073,14
88431,360,5781,15
88432,360,9014,16
88433,360,1376,17
88434,360,43075,18
88435,360,23463,19
88436,360,6082,20
88437,360,2087,21
88438,360,170,22
88439,360,16922,23
88440,360,43076,24
88441,360,1419,25
88442,360,6080,26
88443,360,5475,27
88444,360,5555,28
88445,360,1450,29
88446,360,4168,30
88447,360,1418,31
88448,360,680,32
88449,360,799,33
88450,360,43077,34
88451,360,43078,35
88452,360,909,36
88453,360,1606,37
88454,360,13623,38
88455,360,554,39
88456,360,692,40
88457,360,4029,41
88458,360,4167,42
88459,360,1399,43
88460,360,6609,44
88461,360,43079,45
88462,360,19456,46
88463,360,398,47
88464,360,12410,48
88465,360,2993,49
88466,360,11814,50
88467,360,12450,51
88468,360,1304,52
88469,360,43080,53
88470,360,1092,54
88471,360,1291,55
88472,360,3972,56
88473,360,10678,57
88474,360,9926,58
88475,360,6389,59
88476,360,167,60
88477,360,9059,61
88478,360,6125,62
88479,360,4013,63
88480,360,84,64
88481,360,6063,65
88482,360,26527,66
88483,360,7585,67
88484,360,4219,68
88485,360,3957,69
88486,360,11259,70
88487,360,12843,71
88488,360,758,72
88489,360,12390,73
88490,360,13165,74
88491,360,6053,75
88492,360,8413,76
88493,360,39548,77
88494,360,43081,78
88495,360,29987,79
88496,360,5796,80
88497,360,31489,81
88498,360,1285,82
88499,360,3997,83
88500,360,6057,84
88501,360,7440,85
88502,360,23125,86
88503,360,690,87
88504,360,24856,88
88505,360,43082,89
88506,360,5786,90
88507,360,690,91
88508,360,458,92
88509,360,1432,93
88510,360,824,94
88511,360,206,95
88512,360,1020,96
88513,360,6121,97
88514,360,185,98
88515,360,5599,99
88516,360,6057,100
88517,360,8962,101
88518,360,3997,102
88519,360,6068,103
88520,360,43083,104
88521,360,43084,105
88522,360,2075,106
88523,360,4147,107
88524,360,5600,108
88525,360,4472,109
88526,360,1442,110
88527,360,1471,111
88528,360,17218,112
88529,360,6065,113
88530,360,2076,114
88531,360,4689,115
88532,360,344,116
88533,360,8600,117
88534,360,6729,118
88535,360,2100,119
88536,360,347,120
88537,360,703,121
88538,360,560,122
88539,360,7683,123
88540,360,5182,124
88541,360,5242,125
88542,360,5036,126
88543,360,8626,127
88544,360,706,128
88545,360,361,129
88546,360,158,130
88547,360,910,131
88548,361,1567,0
88549,361,6881,1
88550,361,4309,2
88551,361,43085,3
88552,361,43086,4
88553,361,43087,5
88554,361,9802,6
88555,361,25548,7
88556,361,43088,8
88557,361,6326,9
88558,361,3824,10
88559,361,43089,11
88560,361,17344,12
88561,361,43090,13
88562,361,43091,14
88563,361,1398,15
88564,361,6853,16
88565,361,3991,17
88566,361,43092,18
88567,361,1573,19
88568,361,26366,20
88569,361,38363,21
88570,361,43093,22
88571,361,7297,23
88572,361,8747,24
88573,361,43094,25
88574,361,43095,26
88575,361,1795,27
88576,361,4656,28
88577,361,4657,29
88578,361,4856,30
88579,361,6869,31
88580,361,43096,32
88581,361,43097,33
88582,361,43098,34
88583,361,29432,35
88584,361,14779,36
88585,361,43099,37
88586,361,43100,38
88587,361,9232,39
88588,361,1139,40
88589,361,1185,41
88590,361,35048,42
88591,361,29419,43
88592,361,3844,44
88593,361,7453,45
88594,361,43101,46
88595,361,43102,47
88596,361,25583,48
88597,361,2989,49
88598,361,5686,50
88599,361,7544,51
88600,361,43103,52
88601,361,43104,53
88602,361,43105,54
88603,361,10900,55
88604,361,43106,56
88605,361,18548,57
88606,361,31204,58
88607,361,31206,59
88608,361,482,60
88609,361,43107,61
88610,361,43108,62
88611,361,25603,63
88612,361,43109,64
88613,361,43110,65
88614,361,16063,66
88615,361,8378,67
88616,361,43111,68
88617,361,43112,69
88618,361,9884,70
88619,361,3057,71
88620,361,34297,72
88621,361,8080,73
88622,361,6125,74
88623,361,38802,75
88624,361,4155,76
88625,361,1599,77
88626,361,6576,78
88627,362,43113,0
88628,362,43114,1
88629,362,39478,2
88630,362,1624,3
88631,362,43115,4
88632,362,32612,5
88633,362,43116,6
88634,362,5990,7
88635,362,25832,8
88636,362,10677,9
88637,362,40735,10
88638,362,43117,11
88639,362,26240,12
88640,362,43118,13
88641,362,43119,14
88642,362,11727,15
88643,362,3032,16
88644,362,38919,17
88645,362,437,18
88646,362,19785,19
88647,362,20990,20
88648,362,3784,21
88649,362,1434,22
88650,362,5953,23
88651,362,1509,24
88652,362,1511,25
