,collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
898,False,8767092,1509408000,issa playlist,35,31,14,1,39,2898
899,False,17093644,1491955200,Throwback,63,44,6,1,79,2899
900,True,3746675,1429142400,Songs to learn,15,14,12,2,15,2900
901,False,19720526,1479686400,plane,58,47,2,1,88,2901
902,False,8506875,1489363200,My Music 2,25,20,8,1,36,2902
903,False,1483815,1498867200,sleepy time ,4,3,2,1,8,2903
904,False,5793725,1503619200,trance,23,22,13,1,23,2904
905,False,26102233,1392249600,country,80,49,52,1,115,2905
906,False,12167884,1508976000,Rock n roll,43,32,8,1,48,2906
907,False,14361647,1500595200,Rainy Day,51,42,28,3,57,2907
908,False,36348836,1508716800,chill,123,81,90,2,166,2908
909,False,18077971,1502064000,New Hip Hop,64,47,34,1,78,2909
910,False,20968346,1404691200,Love Music,82,55,4,1,96,2910
911,False,2649555,1509148800,new sounds,11,10,7,2,11,2911
912,False,24989348,1508716800,Sunday Mornings,103,87,37,2,108,2912
913,False,39142164,1492214400,mashup,134,95,22,1,179,2913
914,False,6647152,1509062400,new,30,26,9,1,35,2914
915,False,1626299,1451347200,kygo ,5,3,2,1,7,2915
916,False,5098351,1509321600,bruh,22,19,6,1,22,2916
917,False,13166351,1509321600,Golf,58,56,16,1,58,2917
918,False,30386625,1498608000,Throwback,90,59,22,3,126,2918
919,False,10323212,1502409600,Disney,28,51,4,1,55,2919
920,False,30655978,1463961600,Omg,16,14,5,2,125,2920
921,False,11102417,1485216000,Bluegrass,37,26,18,3,51,2921
922,False,4226848,1505520000,Country,12,10,5,1,18,2922
923,False,8286336,1484524800,Rock en Espanol,25,16,10,1,34,2923
924,False,13309645,1405987200,Christian Rap,12,5,6,1,57,2924
925,False,11067802,1450569600,fall 2015,32,25,13,1,52,2925
926,False,6368488,1457308800,Old school,17,16,7,1,21,2926
927,False,5310942,1509321600,chill ,21,20,9,1,23,2927
928,False,5948106,1509062400,Fall 2017,22,17,5,4,29,2928
929,False,53741681,1509321600,Rap,140,77,94,1,226,2929
930,False,12239218,1506470400,supernatural ,48,41,21,2,57,2930
931,False,24244187,1481155200,80s,87,60,4,1,94,2931
932,False,3576864,1505260800,The feels,16,15,13,1,16,2932
933,False,2008221,1450828800,mo,7,6,6,2,9,2933
934,False,28616312,1506988800,Country,81,38,71,1,131,2934
935,False,15852669,1470873600,The Very Best,47,38,24,2,62,2935
936,False,2217008,1483228800,relaxing,9,9,5,2,9,2936
937,False,2710318,1480032000,school,12,9,7,1,13,2937
938,False,19222791,1502496000,Slow jamz,48,37,20,1,64,2938
939,False,22930123,1502496000,house warming,92,77,40,1,99,2939
940,False,6738520,1506556800,GOOD MORNING,27,27,28,1,27,2940
941,False,29303958,1449878400,Chill Music,63,39,32,1,115,2941
942,False,2891463,1450656000,Grind,11,9,3,1,11,2942
943,False,8141910,1489017600,Set List,29,27,3,2,32,2943
944,False,6554381,1435881600,Jessica,25,13,7,1,29,2944
945,False,16121435,1506643200,Party?,59,52,5,1,69,2945
946,False,20404978,1507593600,Rap,78,53,51,1,89,2946
947,False,20359820,1508198400,School,54,32,4,2,79,2947
948,True,39729013,1504224000,DnB,114,71,59,8,138,2948
949,False,21079847,1509321600,Great songs,64,48,22,1,84,2949
950,False,22642008,1509062400,SILK,62,57,21,1,67,2950
951,False,19343182,1502928000,Regg,63,38,32,1,81,2951
952,False,8483539,1370563200,It's Time,30,25,18,1,37,2952
953,False,35800434,1501200000,Discover,163,158,100,1,167,2953
954,False,13327336,1442793600,New Year 2015,48,41,4,1,54,2954
955,False,18777749,1477353600,lovin',58,35,14,1,75,2955
956,False,3621548,1501459200,Circus,12,8,12,1,16,2956
957,False,11765108,1509321600,Now Playing,47,46,14,2699,50,2957
958,False,32310834,1436140800,2015,123,114,74,1,136,2958
959,True,9527483,1488412800,NYE 2017,21,16,6,2,43,2959
960,False,25595831,1508198400,chill,102,76,66,2,119,2960
961,False,2448021,1453939200,Pep Rally,10,9,4,1,10,2961
962,False,25452982,1506384000,Thanksgiving,113,100,27,5,116,2962
963,False,41954851,1476489600,'16,148,124,34,1,199,2963
964,False,3953937,1395532800,2AM,10,5,2,1,18,2964
965,False,8628546,1428019200,reggae,32,18,9,1,40,2965
966,False,13878292,1497484800,All time,51,34,28,1,61,2966
967,False,6216155,1461628800,70s,24,21,9,1,26,2967
968,False,1367451,1500422400,car,7,7,7,2,7,2968
969,False,27787497,1487203200,Tsunami ,81,54,27,11,124,2969
970,False,27933227,1498953600,oldies,99,68,42,2,110,2970
971,False,21651048,1448323200,gym,76,61,51,2,92,2971
972,False,5205144,1486598400,Yoga,20,17,3,1,22,2972
973,False,3902197,1491436800,Denver,16,9,7,1,20,2973
974,False,9352720,1485734400,CHL,38,30,8,1,41,2974
975,False,21469068,1483142400,2016,87,77,61,1,97,2975
976,False,5149093,1493769600,starbucks ,3,11,13,1,26,2976
977,False,18139487,1502582400,Family,61,46,2,1,73,2977
978,False,6375193,1422835200,January 2015,30,29,10,2,30,2978
979,False,28802094,1496880000,YE,91,67,62,1,126,2979
980,False,5389588,1391212800,Depressing,16,12,4,1,21,2980
981,False,2947430,1508630400,Pt. 2,11,10,8,1,12,2981
982,False,15554613,1495238400,Fun mix,64,54,18,1,67,2982
983,False,2532130,1468108800,selena ,7,3,3,2,12,2983
984,False,21360950,1508457600,country,71,51,17,2,104,2984
985,False,5370989,1486598400,2k,21,18,3,1,21,2985
986,False,19061054,1483228800,Pregame,76,60,27,1,83,2986
987,False,23039399,1467763200,I Took A Pill In Ibiza - Seeb Remix,89,67,22,2,104,2987
988,False,5188049,1487980800,Sexxx,20,13,7,1,21,2988
989,False,34023881,1440115200,gems,83,59,17,1,136,2989
990,False,32976313,1508803200,Country,95,59,51,2,161,2990
991,False,7563810,1503360000,FAVS😍,29,25,26,1,34,2991
992,False,33947132,1472083200,Randoms,113,95,83,1,134,2992
993,False,39057788,1503964800,Hippity Hop,118,81,24,2,165,2993
994,False,12154555,1477699200,Hype,41,33,10,1,49,2994
995,False,33180921,1509235200,New Music,133,117,93,1,147,2995
996,False,5747721,1477353600,Batchata,11,5,6,1,24,2996
997,False,43017720,1508457600,2017,152,130,8,1,165,2997
998,False,34931707,1503532800,country,108,39,11,1,158,2998
999,False,16304259,1418428800,Starting Over,67,62,28,1,71,2999
1000,False,11532414,1493424000,Throwbacks,47,37,6,1,52,0
1001,False,11656470,1506556800,Awesome Playlist,23,21,5,1,39,1
1002,False,14039958,1505692800,korean ,51,31,18,1,64,2
1003,False,28926058,1501027200,mat,107,86,4,1,126,3
1004,False,4335282,1401667200,90s,16,16,7,2,17,4
1005,False,19156557,1430956800,Wedding,71,56,3,1,80,5
1006,False,3408479,1477094400,I Put A Spell On You,15,13,2,1,16,6
1007,False,12674796,1509321600,2017,52,48,38,1,53,7
1008,False,9948921,1508976000,BOP,37,23,21,2,46,8
1009,False,4297488,1501804800,old country ,20,18,10,1,21,9
1010,False,16403398,1509321600,abby ,60,40,36,2,72,10
1011,False,35655891,1365379200,VIBE,117,99,16,1,134,11
1012,False,1981349,1481587200,relax,9,9,3,1,9,12
1013,False,3039124,1509062400,sleep,13,12,5,1,13,13
1014,False,25837498,1382572800,90's ,79,61,3,1,103,14
1015,False,1818256,1432684800,New Songs,5,3,3,1,7,15
1016,False,24695913,1491696000,slow hands,94,81,45,1,105,16
1017,False,17627215,1465430400,Mom's playlist,69,61,11,1,79,17
1018,False,15917464,1507334400,SARAH,66,55,18,1,68,18
1019,False,21627256,1430956800,melancholy,82,70,54,1,85,19
1020,False,2165531,1509494400,mixtape,9,6,11,3,14,20
1021,False,3709224,1479081600,Sad Songs,15,15,8,1,15,21
1022,False,9077152,1509408000,fall '17,39,37,15,2,42,22
1023,False,5843925,1506470400,✔️,16,7,4,1,20,23
1024,False,1693822,1475971200,Twenty one pilots,5,3,4,1,7,24
1025,False,9067261,1488412800,run it,38,31,8,2,41,25
1026,False,6442086,1425427200,Winter 2014,20,15,7,1,26,26
1027,False,2902584,1508803200,smooth ,11,8,5,1,12,27
1028,False,18831207,1509062400,Yeet,57,37,26,7,81,28
1029,False,8059613,1506384000,groovy,39,39,16,1,40,29
1030,False,34463029,1430265600,Garage Rock,17,9,6,1,157,30
1031,False,20594090,1495324800,Running 2.0,94,83,34,1,97,31
1032,False,24656509,1502928000,acoustic,85,72,9,1,106,32
1033,False,4295055,1431302400,morning,14,11,7,1,17,33
1034,False,18149784,1481328000,good good,72,65,39,1,80,34
1035,False,15247117,1507593600,Good Vibes,58,52,56,1,70,35
1036,False,1895637,1384732800, indie rock,9,5,3,1,9,36
1037,False,16626596,1456790400,Hits,69,55,7,1,72,37
1038,False,12636678,1503446400,tb,51,42,16,1,53,38
1039,False,12611044,1479600000,Country,34,17,14,1,58,39
1040,False,18672695,1490659200,2020,80,71,27,6,85,40
1041,False,49193451,1496448000,Belters,105,55,13,1,209,41
1042,False,33759110,1490572800,Road Trippin',131,106,51,2,158,42
1043,False,4581750,1398124800,Country,9,9,5,1,21,43
1044,False,6837317,1430611200,taylor swift,29,21,18,3,33,44
1045,False,18755470,1498521600,angst,69,54,5,1,76,45
1046,False,2724593,1434412800,Running 2,11,8,2,1,11,46
1047,False,3857335,1465084800,Spring 2016,15,14,15,1,15,47
1048,False,7163190,1498176000,Country,20,13,12,1,32,48
1049,False,15097154,1508544000,Gospel,37,23,22,1,45,49
1050,False,11777971,1430352000,SB,40,31,3,1,55,50
1051,False,12833397,1489881600,Kevin,36,25,21,1,54,51
1052,False,2647155,1508976000,Christmas,14,10,2,5,15,52
1053,False,25223598,1504656000,NB,93,75,8,4,105,53
1054,False,1185919,1462665600,Smooth Jazz,5,4,4,1,5,54
1055,False,33994572,1488844800,Tennessee ,74,27,20,3,151,55
1056,False,5036761,1475971200,funky,18,13,12,1,19,56
1057,False,4593106,1468022400,spring 16,16,15,12,1,19,57
1058,False,7640168,1379030400,Gates,4,3,3,2,38,58
1059,False,29179125,1492905600,Favorite Songs,95,57,53,3,136,59
1060,False,16331347,1492473600,Ski,64,64,30,2,66,60
1061,False,2891358,1478822400,Country,9,8,7,1,13,61
1062,False,8082346,1505779200,hype,32,23,20,2,33,62
1063,False,8507708,1503532800,Awesome Mix,36,34,2,1,38,63
1064,False,21722739,1465862400,Elizabeth,73,61,17,1,105,64
1065,False,27865852,1509235200,PlayStation,108,87,27,1,133,65
1066,False,17574203,1486425600,Ashley,80,72,4,1,81,66
1067,False,1676469,1509148800,chill,8,7,5,1,8,67
1068,False,40691418,1508976000,xx,90,47,20,1,174,68
1069,False,4255622,1507161600,art class,15,13,11,1,18,69
1070,False,16959911,1394755200,Random Tunes,59,47,37,1,74,70
1071,False,5819956,1472947200,boat,24,23,3,1,26,71
1072,False,44051231,1471996800,spanish jams,139,83,22,1,197,72
1073,False,7571761,1494028800,new,32,31,12,1,34,73
1074,False,1420634,1464998400,CR,5,5,2,1,5,74
1075,False,3386398,1463184000,Run!!,14,12,2,2,14,75
1076,False,6964996,1494288000,winter '17,31,29,19,4,32,76
1077,False,6482548,1425081600,Workout,15,12,10,1,24,77
1078,False,5141065,1495152000,Traps ,15,16,4,1,16,78
1079,False,4064642,1483401600,Dope,15,14,2,1,16,79
1080,False,16146953,1496793600,Chill,54,30,10,1,66,80
1081,False,16180860,1381795200,rap,38,24,11,1,64,81
1082,False,8803027,1497830400,Gospel,16,9,8,1,25,82
1083,False,15764803,1498348800,Florida,48,22,4,2,69,83
1084,False,10457609,1500940800,Workout2,35,26,17,1,39,84
1085,False,18025402,1509235200,Gym,63,45,33,2,72,85
1086,False,10492328,1470355200,Zoned,31,23,30,1,42,86
1087,False,5561220,1503100800,relax,22,20,13,1,24,87
1088,False,14529680,1507161600,KPOP,34,12,23,1,66,88
1089,False,23229656,1489276800,80's,85,82,2,1,92,89
1090,False,22433711,1462233600,For the Road,76,41,5,2,103,90
1091,False,18184816,1428105600,R & B,54,37,9,3,68,91
1092,False,2012078,1506988800,Tom Petty,7,3,2,1,8,92
1093,False,21802838,1495324800,Catchy Songs,82,67,27,1,98,93
1094,False,27578241,1495324800,relax,112,97,35,1,124,94
1095,False,40155045,1506816000,roadtrippin,133,90,50,1,170,95
1096,False,3679250,1480464000,christmas,12,10,5,1,19,96
1097,False,54634292,1346457600,2012,56,42,16,1,233,97
1098,True,26901306,1435881600,Dave,20,3,8,1,81,98
1099,False,8381755,1493424000,bang bang. ,38,35,3,2,42,99
1100,False,4782436,1403136000,Disneyland,12,19,4,1,22,100
1101,False,4922286,1402876800,#boostyourrun,21,21,2,1,22,101
1102,False,10051080,1508803200,LUV,14,9,28,1,48,102
1103,False,43921538,1508544000,latin,133,63,28,1,177,103
1104,False,15475350,1458604800,JAMS,30,26,7,1,65,104
1105,False,27285505,1472601600,~Rando~,96,82,10,1,115,105
1106,True,29550753,1497916800,Party Rock!!,105,100,26,1,114,106
1107,False,14274383,1508544000,party people,58,50,37,2,62,107
1108,False,16200460,1396224000,The Piano Guys,10,6,2,1,69,108
1109,False,37033649,1496448000,Worship,100,64,56,1,132,109
1110,False,7720149,1426723200,Brasileiras,29,19,5,2,33,110
1111,False,5198964,1507420800,country,20,16,13,1,24,111
1112,True,15714900,1461110400,4/20,65,61,10,1,65,112
1113,False,4225410,1470096000,2016,17,14,4,1,19,113
1114,False,4879293,1502323200,Willie,16,4,2,1,23,114
1115,False,43332923,1507680000,beach,148,102,48,4,194,115
1116,False,3014754,1391385600,Gold Digger,11,10,4,1,12,116
1117,False,2935585,1476489600,Fall 2015,13,13,7,1,13,117
1118,False,8513051,1504051200,dance it out,35,31,33,1,38,118
1119,False,5742787,1470268800,greek,20,15,3,1,23,119
1120,False,20816578,1444521600,All the songs,70,59,8,1,103,120
1121,False,43372532,1479945600,Kyle,126,82,31,1,168,121
1122,False,4496055,1509408000,HALLOWEEN,18,20,3,1,20,122
1123,False,55676545,1500681600,w o r k o u t,225,171,26,1,245,123
1124,False,39278419,1508630400,party music,156,118,86,2,176,124
1125,False,11809365,1508371200,summer,39,26,14,1,53,125
1126,False,9768248,1482624000,XXXMas,47,48,6,1,50,126
1127,True,5549763,1493683200,BBG,25,24,3,1,26,127
1128,False,3875986,1485129600,bae,18,17,10,1,18,128
1129,False,22018885,1434585600,oldies,84,74,7,3,94,129
1130,False,46317403,1505952000,its lit,96,45,12,2,205,130
1131,False,24902583,1506297600,go to,92,68,10,1,99,131
1132,True,2443305,1487116800,Killin' It,10,10,9,1,10,132
1133,True,4344880,1508803200,October 2017,19,18,17,4,20,133
1134,False,56753582,1502841600,Rap/Pop,200,141,53,1,233,134
1135,False,13660732,1416528000,1990's ,44,39,4,1,53,135
1136,False,8207681,1485648000,Rap,28,22,14,1,32,136
1137,False,5543879,1457308800,GUACAMOLE,20,20,6,1,24,137
1138,False,33346619,1400112000,14,119,103,79,1,130,138
1139,False,9799655,1504396800,That New New,44,40,26,2,44,139
1140,False,17565348,1377043200,Relaxing,60,52,25,1,71,140
1141,False,5306521,1503705600,sleep,22,22,6,1,22,141
1142,False,26629274,1477008000,Get It!,63,47,26,1,109,142
1143,False,8258520,1489536000,bumps,23,17,2,1,37,143
1144,False,14408181,1434412800,picks,52,41,23,4,60,144
1145,False,13089519,1493078400,🤘🏼,38,14,3,1,46,145
1146,False,44443762,1498780800,Mashup,59,34,11,2,198,146
1147,False,2170254,1431907200,Ladies,9,8,5,1,10,147
1148,False,31352547,1508544000,Alt Jams,117,93,81,1,141,148
1149,False,8045907,1444435200,Reggae/Ska,25,16,14,3,34,149
1150,False,28272833,1463961600,Top hits,98,75,27,2,130,150
1151,False,9636183,1508976000,jazzy ,41,32,17,1,42,151
1152,False,19844176,1424908800,Pop,74,66,49,1,89,152
1153,False,7116222,1481846400,Emotional,27,20,3,1,29,153
1154,False,11290220,1457913600,Fall,44,41,10,1,50,154
1155,False,5759353,1479168000,ouch,20,20,9,1,24,155
1156,False,49012499,1464998400,Love Music,157,103,57,2,188,156
1157,False,4484363,1491609600,Bang Bang ,22,16,7,1,22,157
1158,False,23064355,1466640000,Solitude,94,86,12,3,102,158
1159,False,8912254,1505433600,feels,32,27,4,1,33,159
1160,False,1460954,1493596800,Silence,7,7,5,1,7,160
1161,False,37767243,1476403200,English ,118,68,24,2,161,161
1162,False,11526358,1425513600,Blues,40,21,6,1,41,162
1163,False,15123038,1447459200,pump,34,22,3,1,61,163
1164,False,10592578,1509321600,volleyball playlist ,43,35,10,5,46,164
1165,False,1983622,1504656000,september ,8,6,2,2,10,165
1166,False,12866664,1466467200,motown,51,41,5,7,55,166
1167,False,17432543,1508025600,folky,40,23,33,3,74,167
1168,False,2792225,1432512000,Rock alternativo,11,9,3,1,12,168
1169,False,35755512,1491436800,Summer Chill,125,110,102,2,134,169
1170,False,13356225,1476144000,Rap Classics,42,29,2,1,52,170
1171,False,6141737,1502236800,My favs,21,18,14,1,29,171
1172,False,8937392,1463011200,motivational ,35,33,13,1,41,172
1173,False,24626956,1484784000,Up Beat,89,70,17,1,95,173
1174,False,3513542,1416960000,Wes Anderson,15,15,3,1,16,174
1175,False,4337022,1469059200,Love,12,4,2,1,18,175
1176,False,30577508,1509148800,basic,106,73,91,1,141,176
1177,False,5816378,1480291200,Another,23,21,10,1,25,177
1178,False,15221475,1506988800,LIT!!!!!!!,53,38,38,1,70,178
1179,False,4874193,1491523200,YEET,20,20,9,2,21,179
1180,False,3954876,1505260800,🤤🤤,15,6,3,1,17,180
1181,False,5897376,1502668800,Summer Playlist,27,21,12,1,27,181
1182,False,36797138,1509321600,high,142,110,70,5,171,182
1183,False,18325566,1491004800,Music,45,28,17,1,85,183
1184,True,12322340,1430697600,Chill Alternative,42,41,19,1,50,184
1185,False,27409576,1508630400,feelz,109,90,63,5,121,185
1186,False,9089382,1475452800,Alexia,25,21,10,1,41,186
1187,False,3675299,1495670400,Mellow.,15,15,3,1,17,187
1188,False,4500528,1477526400,Britt,17,17,6,1,17,188
1189,False,20941788,1507161600,Christian Songs,40,25,13,2,66,189
1190,False,19890530,1466985600,Kendrick Lamar ,21,11,13,1,70,190
1191,False,5141478,1504656000,jesus jams,19,11,11,2,22,191
1192,False,8618956,1499990400,Daddy Issues,33,26,6,1,37,192
1193,False,3161650,1442102400,🔥🔥🔥🔥,13,12,6,1,14,193
1194,False,29136511,1489536000,sb2k17,115,92,6,1,130,194
1195,False,16610475,1490486400,Dance,63,51,42,1,68,195
1196,False,7031522,1469836800,2013,29,28,4,1,29,196
1197,False,14156348,1477699200,Spring16,55,53,19,1,57,197
1198,False,7654553,1388275200,soul,19,23,4,1,25,198
1199,False,19698418,1481328000,Best Songs of 2016,53,52,5,5,79,199
1200,False,3174293,1385424000,Ladies,12,10,5,1,14,200
1201,False,9614973,1504742400,Love ,42,41,11,1,46,201
1202,False,17063915,1366848000,Cash,49,31,14,1,64,202
1203,False,10835351,1486512000,#Workout,45,37,19,1,47,203
1204,False,2158596,1495238400,guitar.,10,10,8,2,10,204
1205,False,12113727,1502668800,running ,44,40,21,1,49,205
1206,False,1207465,1476057600,Shower,5,5,5,1,5,206
1207,False,10601309,1501891200,Saturn,37,29,4,1,44,207
1208,False,19029995,1449619200,Christmas music,35,31,25,1,90,208
1209,False,11105323,1508889600,Bus playlist,41,34,27,2,52,209
1210,False,22073980,1478995200,Xmas,54,50,6,1,123,210
1211,False,19732875,1492646400,My music,67,45,21,2,79,211
1212,False,32351099,1491782400,Latino,115,68,32,1,146,212
1213,False,3945474,1505865600,Mumford & Sons,9,3,3,1,17,213
1214,False,35259245,1503964800,This Is What You Came For,141,113,30,1,157,214
1215,False,8787620,1472947200,On the Run,39,34,8,2,41,215
1216,False,8270009,1497139200,Prayer,15,11,6,1,29,216
1217,False,32794865,1474416000,my country,36,18,17,1,148,217
1218,False,21299385,1504310400,party playlist,93,74,4,1,98,218
1219,False,8744086,1383091200,Funky,20,11,8,1,30,219
1220,False,15053798,1506902400,Musicals,19,35,5,1,68,220
1221,False,3412812,1500681600,Relax,13,8,11,1,15,221
1222,False,3740128,1425427200,Wedding,17,16,2,1,17,222
1223,False,29870133,1505692800,classics,106,76,37,10,120,223
1224,False,30900252,1468972800,Peace,103,91,39,3,115,224
1225,False,16984247,1505692800,Volleyball,74,51,4,1,80,225
1226,False,29662320,1487030400,Madness,71,47,6,1,111,226
1227,False,13509708,1492214400,ride,41,26,32,1,55,227
1228,False,44182045,1500422400,before my time,170,134,125,1,176,228
1229,False,3845941,1463270400,reggae,17,14,10,1,18,229
1230,False,6247266,1405641600,Summer of love,23,23,13,2,24,230
1231,False,52092271,1505001600,Everything,80,40,45,9,229,231
1232,False,10847902,1508544000,Hits,47,44,11,1,50,232
1233,False,1202613,1457568000,shower ,5,5,2,1,5,233
1234,False,9846155,1496620800,RUNNIN,37,30,14,1,43,234
1235,False,8548120,1498348800,My happy place,32,25,9,1,40,235
1236,False,11854860,1498867200,90s hits,46,40,5,1,48,236
1237,False,22046144,1507766400,Old songs,84,67,41,3,92,237
1238,False,4831759,1502323200,Korean,17,17,7,1,22,238
1239,False,28533260,1501804800,Go to ,53,20,4,1,124,239
1240,False,8123185,1461542400,Way Up,26,23,8,1,34,240
1241,False,29003627,1464998400,Tegan and Sara,25,7,17,18,151,241
1242,False,3704527,1484438400,Atlas,16,14,13,1,18,242
1243,False,31295097,1506384000,Elisa,117,92,16,1,123,243
1244,False,14984483,1404000000,Country,52,33,24,1,67,244
1245,False,13380646,1509408000,90s,57,56,14,1,62,245
1246,False,17113460,1444780800,eurotrip,64,60,9,1,67,246
1247,False,3842078,1431734400,Mine,12,13,2,1,18,247
1248,False,4917330,1480723200,Christmas 2016,20,17,2,1,25,248
1249,False,6641777,1382832000,Summer,30,24,7,1,31,249
1250,False,7202128,1422748800,TBT,30,23,19,1,31,250
1251,False,5951576,1507680000,beachy,16,16,10,1,28,251
1252,False,20613122,1444867200,country,66,25,6,1,96,252
1253,False,17563757,1482969600,Drank,69,53,23,4,78,253
1254,False,8187579,1491696000,Trip,28,23,9,2,37,254
1255,False,6772221,1387152000,Christmas Mix,28,25,3,22,32,255
1256,False,15305341,1409270400,TOP,50,38,16,1,66,256
1257,False,9175936,1397001600,rap god,25,15,2,1,37,257
1258,False,10909538,1435622400,#Relaxed,26,15,5,4,38,258
1259,False,14339409,1475971200,blue grass,55,49,8,1,88,259
1260,False,12997268,1478476800,brad paisley ,31,17,4,1,55,260
1261,False,4064947,1494979200,summer16,18,17,6,1,18,261
1262,False,31111329,1508716800,throwback,114,77,31,1,145,262
1263,False,9779988,1497484800,love,40,32,14,1,44,263
1264,True,45344306,1501632000,DA,181,167,84,4,188,264
1265,False,27307206,1501286400,SUMMER 2k17,30,23,11,1,120,265
1266,False,2692382,1408752000,Awesome mix vol. 1,12,12,2,1,12,266
1267,False,8140922,1478736000,POP,25,21,14,1,38,267
1268,False,7742394,1432339200,Road Trip Mix,35,35,8,1,35,268
1269,False,5684090,1508457600,Indie,26,23,25,1,27,269
1270,False,32143449,1508112000,Corridos,136,80,43,2,179,270
1271,False,5311731,1397433600,Mr. Brightside,19,17,8,1,22,271
1272,False,2974104,1476144000,shower,12,10,9,1,13,272
1273,False,4068227,1492819200,workout,17,17,11,1,17,273
1274,False,14753814,1490918400,old people,47,39,6,1,59,274
1275,False,14507886,1508889600,FUN,50,44,30,1,66,275
1276,False,2636459,1491091200,😍😍,11,11,6,1,12,276
1277,False,10832487,1441843200,Hockey,34,25,3,1,46,277
1278,True,1004632,1483228800,dank memes,5,5,4,1,5,278
1279,False,22090714,1467244800,🎵🎵,81,60,43,1,97,279
1280,False,12732512,1436832000,Legendary,46,27,7,1,55,280
1281,False,17768780,1505260800,mayer,18,5,10,4,58,281
1282,False,6825682,1508544000,Game Time,31,27,13,1,34,282
1283,False,25726813,1474848000,car tunes,82,67,75,1,108,283
1284,False,18667177,1502150400,lit,51,35,4,1,73,284
1285,False,22954669,1507852800,wrap,69,43,38,1,99,285
1286,False,10192296,1492128000,Chris,40,38,16,1,42,286
1287,False,5852214,1474243200,chill beats,20,14,9,1,26,287
1288,False,11506662,1468108800,kpop,37,25,5,1,48,288
1289,False,2543865,1443225600,mix,9,9,3,2,10,289
1290,False,8039278,1466726400,Blackout,32,25,5,1,35,290
1291,False,15999383,1494374400,country ,59,37,6,1,70,291
1292,False,6954268,1508716800,Disney,13,27,4,1,38,292
1293,False,11613183,1450483200,CHRISTMASSSSS,16,10,4,2,57,293
1294,False,18718099,1495065600,Aux,62,42,43,1,83,294
1295,False,9019237,1322611200,best christmas,35,38,3,2,47,295
1296,False,8320641,1508198400,Worship ,31,26,19,11,35,296
1297,False,15067440,1482364800,broadway,7,44,4,1,81,297
1298,False,12429584,1508457600,Vibe,32,19,5,1,49,298
1299,False,8138630,1410393600,Say My Name,27,15,5,1,34,299
1300,False,4011284,1505692800,car playlist,16,16,2,1,17,300
1301,False,4366453,1368748800,Music From Baz Luhrmann's Film The Great Gatsby,8,18,2,1,21,301
1302,False,25101830,1488758400,deep,90,81,4,1,105,302
1303,False,11513927,1444176000,Tame Impala,10,3,2,1,43,303
1304,False,12463335,1367712000,<3,40,29,10,2,48,304
1305,False,5593000,1443657600,Running,25,19,9,3,26,305
1306,False,6779280,1508716800,mixtape,16,12,8,1,29,306
1307,False,6253280,1507507200,rawr,23,20,3,1,24,307
1308,False,4150010,1493683200,lit songs ,16,16,3,1,17,308
1309,False,10681914,1508976000,upbeat,45,42,14,1,47,309
1310,False,12219595,1435276800,Good Day,43,32,4,1,51,310
1311,False,10542273,1508716800,AAA,46,31,10,1,56,311
1312,False,5397462,1506124800,Line Dances ,23,22,9,1,23,312
1313,False,1212478,1501804800,Spanish,4,4,4,1,6,313
1314,False,9505810,1496102400,randoms,37,23,6,1,38,314
1315,False,6877882,1487289600,Alright,26,20,3,2,29,315
1316,False,13552645,1487894400,Feelin' Myself,49,43,45,1,54,316
1317,False,7089317,1412553600,RAP,27,23,3,2,30,317
1318,False,2610032,1466899200,Covers,10,9,5,1,11,318
1319,False,14326291,1486080000,Acoustic,50,38,2,1,63,319
1320,False,5542687,1508284800,chill,26,25,19,2,26,320
1321,False,6725888,1504828800,bruno mars,7,3,2,1,31,321
1322,False,11012768,1395100800,stream,33,29,2,3,35,322
1323,False,7088594,1466726400,mix ,22,12,4,1,30,323
1324,False,22279115,1509494400,Me Like,63,40,21,3,74,324
1325,True,6599221,1445731200,Disney Jams,18,26,4,1,34,325
1326,False,25182544,1469923200,family,80,51,7,3,101,326
1327,False,3190461,1463702400,Walking on Sunshine,18,15,2,1,18,327
1328,False,25668008,1509148800,country,97,48,93,4,123,328
1329,False,23258201,1509148800,trap,70,41,26,3,89,329
1330,False,45748141,1505088000,electronic,170,149,68,1,179,330
1331,False,33436194,1507248000,The Drive,118,92,17,5,135,331
1332,False,11843337,1415664000,Julion alvarez,46,29,23,2,60,332
1333,False,13568608,1418601600,studying music,37,30,14,2,55,333
1334,False,29638000,1466467200,90s alternative,101,80,7,1,124,334
1335,False,30444466,1507939200,Litty ,94,57,15,2,143,335
1336,False,1170598,1464652800,oldies but goodies ,5,4,2,1,5,336
1337,False,1820885,1409702400,More Songs,8,7,4,1,8,337
1338,False,28122775,1503705600,((chris)),80,57,3,1,118,338
1339,False,45868016,1508889600,Worship,77,47,60,4,126,339
1340,False,4539311,1476489600,🇲🇽🇲🇽🇲🇽,17,15,7,1,23,340
1341,False,50144158,1509321600,( ͡° ͜ʖ ͡°),165,127,90,3,209,341
1342,False,43330767,1473724800,Dance mix,127,111,15,1,167,342
1343,False,7914593,1487462400,classic ,29,25,7,1,32,343
1344,False,6545278,1460505600,oldies,31,23,4,1,35,344
1345,False,4643215,1498262400,NEW,6,5,2,6,16,345
1346,False,2661531,1505433600,Chill music ,12,11,6,2,12,346
